"","ES_ID","Comp_ID","Exp_ID","Study_ID","First_author","Year","J_abbr_name","animal","Strain","Dam_choice_diet","Dam_diet_start_exp_dPC","Dam_diet_end_exp_dPC","Dam_diet_lactation_incl","Litter_size_equalized","Offspr_crossfosterd","Offspr_sex","Offspr_diet_start_dPC","Offspr_diet_code","Dam_diet_code_exp","Dam_diet_code_contr","Dam_diet_duration","Dam_diet_contr_E","Dam_diet_contr_protE","Dam_diet_contr_carbE","Dam_diet_contr_fatE","Dam_diet_contr_PC","Dam_diet_contr_PNP","Dam_diet_contr_PNP_kcal","Dam_diet_contr_prot_pww","Dam_diet_contr_nonprot_pww","Dam_diet_exp_E","Dam_diet_exp_protE","Dam_diet_exp_carbE","Dam_diet_exp_fatE","Dam_diet_exp_PC","Dam_diet_exp_PNP","Dam_diet_exp_PNP_kcal","Dam_diet_exp_prot_pww","Dam_diet_exp_nonprot_pww","Offspr_diet_E","Offspr_diet_protE","Offspr_diet_carbE","Offspr_diet_fatE","Offspr_diet_PC","Offspr_diet_PNP","Offspr_diet_PNP_kcal","Offspr_diet_prot_pww","Offspr_diet_nonprot_pww","Bodyweight_mean_contr","Bodyweight_N_contr","Bodyweight_mean_exp","Bodyweight_N_exp","AbsIntake_mean_contr","AbsIntake_N_contr","AbsIntake_mean_exp","AbsIntake_N_exp","RelIntake_mean_contr","RelIntake_N_contr","RelIntake_mean_exp","RelIntake_N_exp","RelIntake2_mean_contr","RelIntake2_mean_exp","Bodyweight_SE_contr","Bodyweight_SE_exp","AbsIntake_SE_contr","AbsIntake_SE_exp","RelIntake_SE_contr","RelIntake_SE_exp","RelIntake2_SE_contr","RelIntake2_SE_exp","Intake_age_dPC","Intake_duration","TBodyweight_age_dPC","Offspr_data_source","Comments","Original_measur_units","Suppl_files","Bodyweight_SD_contr","Bodyweight_SD_exp","AbsIntake_SD_contr","AbsIntake_SD_exp","RelIntake_SD_contr","RelIntake_SD_exp","RelIntake2_SD_contr","RelIntake2_SD_exp","Bodyweight_Cd","Bodyweight_Cd_Var","Bodyweight_Hd","Bodyweight_Hd_Var","AbsIntake_Cd","AbsIntake_Cd_Var","AbsIntake_Hd","AbsIntake_Hd_Var","RelIntake_Cd","RelIntake_Cd_Var","RelIntake_Hd","RelIntake_Hd_Var","RelIntake2_Cd","RelIntake2_Cd_Var","RelIntake2_Hd","RelIntake2_Hd_Var","Exp_ID_sex","shared_control","within_exp_id","control_id","Bodyweight_N_total","AbsIntake_N_total","Bodyweight_Hd_Var_adj","RelIntake2_Hd_Var_adj","Bodyweight_Hd_Var_combined","RelIntake2_Hd_Var_combined","Z_TBodyweight_age_dPC","Z_Intake_age_dPC","Z_Dam_diet_start","Z_Dam_diet_end","Z_Dam_diet_duration","Z_Dam_diet_contr_E","Z_Dam_diet_exp_E","Z_Dam_diet_contr_PNP_kcal","Z_Dam_diet_exp_PNP_kcal","Z_Offspr_diet_E","Z_Offspr_diet_PNP_kcal","Z_Year","Dam_diet_diff_E","Dam_diet_diff_PNP_kcal","Z_Dam_diet_diff_E","Z_Dam_diet_diff_PNP_kcal","Offspr_diet_OB"
"11","ES051","Comp0147","Exp023","Study021","Chen",2009,"Plos ONE","rat","Sprague-Dawley",1,-35,42,1,"yes","yes","FM",42,"cafHFDAU1","cafHFDAU1","stdGSSAU1",77,2.629,21,65,14,0.323,0.295,0.265767934520944,13.8,46.8,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,690.6,12,706.6,12,162.98,12,161.1,10,0.236,12,0.228,10,1.21,1.176,26.3,24.8,16.41,15.22,0.022,0.02,0.13,0.118,148,1,52,"Tab3","CS HFD vs. HS HFD, body weight Tab3; ","kcal/day","calculations_MAME_FB_Comp0144to0150",91.1058724781229,85.9097200554163,56.8459075044105,48.1298659877627,0.0762102355330306,0.0632455532033676,0.450333209967908,0.373148763899869,0.1807,0.1673,0.1745,0.156,-0.0354,0.1834,-0.0341,0.1697,-0.1132,0.1836,-0.1089,0.1699,-0.0815,0.1835,-0.0784,0.1698,"Exp023_FM",0,1,"Exp023_FM_0_1",24,22,0.167301046875,0.183473027878788,0.16735871780303,0.183486997333333,-1.03292556703083,0.362383588897312,-0.311641595075987,0.562269740865969,0.492406770434907,-1.88072184969789,-1.66756518581295,-0.405093175194461,0.0927926200810814,0.0888035891164278,-0.926418104499502,-0.335044700235196,39.1023202738684,-19.1084832176745,0.142128250771935,-0.179100242046674,TRUE
"12","ES054","Comp0150","Exp025","Study023","Rajia",2010,"J Neuroendocrinol","rat","Sprague-Dawley",1,-35,42,1,"no","no","M",42,"cafHFDAU1","cafHFDAU1","stdGSSAU1",77,2.629,21,65,14,0.323,0.295,0.265767934520944,13.8,46.8,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,353.71,10,425.62,10,165.89,14,185.57,15,0.469,14,0.436,15,2.034,1.98,2.7,4.49,2.17,4.3,0.005,0.009,0.031,0.05,127,80,92,"Tab3","CNH vs. HNH; body weight Fig1B at 10 weeks","kcal/day","calculations_MAME_FB_Comp0144to0150",8.53814968245463,14.198626694156,8.11939652929945,16.6538283886919,0.0187082869338697,0.0348568501158667,0.115991378989992,0.193649167310371,6.1381,1.1419,5.8787,1.0474,1.4853,0.1761,1.4437,0.1664,-1.1678,0.1616,-1.1351,0.1527,-0.3354,0.14,-0.326,0.1323,"Exp025_M",0,1,"Exp025_M_0_1",20,29,1.06397784225,0.139927582922824,1.15997538027778,0.140063312169312,-0.402794797766689,0.0260916184006065,-0.311641595075987,0.562269740865969,0.492406770434907,-1.88072184969789,-1.66756518581295,-0.405093175194461,0.0927926200810814,0.0888035891164278,-0.926418104499502,-0.0594050886941818,39.1023202738684,-19.1084832176745,0.142128250771935,-0.179100242046674,TRUE
"13","ES050","Comp0146","Exp023","Study021","Chen",2009,"Plos ONE","rat","Sprague-Dawley",1,-35,42,1,"yes","yes","FM",42,"cafHFDAU1","cafHFDAU1","stdGSSAU1",77,2.629,21,65,14,0.323,0.295,0.265767934520944,13.8,46.8,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,573.3,12,603.7,12,142.18,12,138.25,11,0.248,12,0.229,11,1.214,1.135,20.3,23.5,14.11,13.22,0.023,0.02,0.128,0.117,148,1,52,"Tab3","CN HFD vs. HN HFD, body weight Tab3; ","kcal/day","calculations_MAME_FB_Comp0144to0150",70.3212627872964,81.4063879557372,48.8784737895937,43.8457797284984,0.0796743371481684,0.066332495807108,0.443405006737633,0.388045100471582,0.3997,0.17,0.3859,0.1585,-0.0844,0.1744,-0.0814,0.162,-0.2581,0.1757,-0.2487,0.1632,-0.189,0.175,-0.1822,0.1626,"Exp023_FM",0,2,"Exp023_FM_0_2",24,23,0.169769141875,0.174964094677207,0.170051185075758,0.175032825194805,-1.03292556703083,0.362383588897312,-0.311641595075987,0.562269740865969,0.492406770434907,-1.88072184969789,-1.66756518581295,-0.405093175194461,0.0927926200810814,0.0888035891164278,-0.926418104499502,-0.335044700235196,39.1023202738684,-19.1084832176745,0.142128250771935,-0.179100242046674,TRUE
"14","ES314","Comp1469","Exp165","Study113","Rajia",2012,"thesis","rat","Sprague-Dawley",1,-35,41,1,"no","no","F",42,"cafHFDAU1","cafHFDAU1","stdGSSAU1",76,2.629,21,65,14,0.323,0.295,0.265767934520944,13.8,46.8,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,3.657,18,50,34,0.36,0.277,0.214983713355049,16.5,59.5,232.39,14,247.56,10,114.01,14,139.99,10,0.4906,14,0.5655,10,1.916,2.243,3,3,116.02,141.39,0.4993,0.5712,1.949,2.266,116,70,92,"Fig5.5B, Fig5.1","CNH vs. HNH; mean body weight betweeweeks 5 and 15 calculatedfrom Fig 5.1","kcal/day","calculations_MAME_FB_Comp1468to1469",11.2249721603218,9.48683298050514,434.107090013513,447.114438371207,1.86820953321623,1.80629299948818,7.29249024682241,7.16572117794155,1.4381,0.2145,1.3885,0.2,0.0591,0.1715,0.0571,0.1599,0.0406,0.1715,0.0392,0.1598,0.0452,0.1715,0.0436,0.1598,"Exp165_F",0,1,"Exp165_F_0_1",24,24,0.211593826636905,0.171468174761905,0.215245213474026,0.171471775064935,-0.402794797766689,-0.150061318526239,-0.311641595075987,0.471048356333868,0.457704956722605,-1.88072184969789,-1.66756518581295,-0.405093175194461,0.0927926200810814,0.0888035891164278,-0.926418104499502,0.491874134387846,39.1023202738684,-19.1084832176745,0.142128250771935,-0.179100242046674,TRUE
"15","ES334","Comp1570,Comp1571,Comp1572,Comp1573,Comp1574,Comp1575,Comp1576,Comp1577,Comp1578,Comp1579,Comp1580","Exp177","Study123","Zhang ZY",2013,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,42,1,"yes","no","M",42,"ChowDiet1_SH","ChowDietSuppl_SH","ChowDiet1_SH",42,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,399.003636363636,7,357.71,4,66.2618181818182,7,59.2972727272727,4,0.184745454545455,7,0.181727272727273,4,0.785272727272727,0.751545454545455,54.5326709413724,84.8227644187359,9.22848702265289,9.14877388704976,0.0410802208545006,0.109155789418777,0.163268880294829,0.36467058609605,119,77,119,"raw_data","NNND vs. MNND; from raw data (paper 2)","g/day","calculations_MAME_FB_Comp1570to1591",144.27988563899,169.645528837472,24.4162816393264,18.2975477740995,0.108688048184618,0.218311578837554,0.431968854096092,0.729341172192099,-0.2695,0.3962,-0.2464,0.3312,-0.3087,0.3972,-0.2822,0.332,-0.0196,0.3929,-0.0179,0.3284,-0.0614,0.393,-0.0561,0.3285,"Exp177_M",0,1,"Exp177_M_0_1",11,11,0.395616822857143,0.393000197857143,0.396230085079365,0.393031987857143,0.0225434714866049,-0.102019608455281,1.04739693984185,0.562269740865969,-0.722156709495665,-0.0627471171176974,NA,0.887854719823415,NA,-0.266631603131978,0.962118357519389,0.767513745928859,NA,NA,NA,NA,FALSE
"16","ES333","Comp1564,Comp1565,Comp1566,Comp1567,Comp1568,Comp1569","Exp176","Study122","Zhang ZY",2011,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,42,1,"yes","yes","M",42,"ChowDiet2_SH","ChowDietSuppl_SH","ChowDiet1_SH",42,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.334,24.6,63,12.4,0.4,0.4,0.326173428798727,20.5,57.1,256.351666666667,9,233.936666666667,10,52.6216666666667,9,51.0283333333333,10,0.23215,9,0.23905,10,0.8755,0.891166666666667,10.3578014076347,7.89604120218902,4.11462432469033,2.53429477369938,0.0217116328266669,0.0162821476879843,0.0780074782739877,0.0565449673563734,84,42,84,"raw_data","CC1 vs. SS1; from raw data (paper 1)","g/day","calculations_MAME_FB_Comp1546to1569",31.0734042229042,24.9694746974514,12.343872974071,8.01414374715103,0.0651348984800007,0.0514886718932751,0.234022434821963,0.17881088706601,-0.8003,0.228,-0.7645,0.208,-0.155,0.2117,-0.148,0.1932,0.1183,0.2115,0.113,0.193,0.0758,0.2113,0.0724,0.1928,"Exp176_M",1,1,"Exp176_M_1_SC",28,28,0.221547901289683,0.211204713968254,0.221547901289683,0.211204713968254,-0.528820951619516,-0.662506225949791,1.04739693984185,0.562269740865969,-0.722156709495665,-0.0627471171176974,NA,0.887854719823415,NA,-0.428338605010758,0.69924184925134,0.216234522846832,NA,NA,NA,NA,FALSE
"17","ES331","Comp1552,Comp1553,Comp1554,Comp1555,Comp1556,Comp1557","Exp176","Study122","Zhang ZY",2011,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,21,1,"yes","yes","M",42,"ChowDiet2_SH","ChowDietSuppl_SH","ChowDiet1_SH",21,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.334,24.6,63,12.4,0.4,0.4,0.326173428798727,20.5,57.1,256.351666666667,9,234.188333333333,9,52.6216666666667,9,50.2116666666667,9,0.23215,9,0.237333333333333,9,0.8755,0.881333333333333,10.3578014076347,7.88945815629946,4.11462432469033,3.40651826160769,0.0217116328266669,0.0222084818631681,0.0780074782739877,0.0774671973590543,84,42,84,"raw_data","CC1 vs. SC1; from raw data (paper 1)","g/day","calculations_MAME_FB_Comp1546to1569",31.0734042229042,23.6683744688984,12.343872974071,10.2195547848231,0.0651348984800007,0.0666254455895043,0.234022434821963,0.232401592077163,-0.8024,0.2401,-0.7642,0.2178,-0.2127,0.2235,-0.2026,0.2027,0.0787,0.2224,0.0749,0.2017,0.025,0.2222,0.0238,0.2016,"Exp176_M",1,2,"Exp176_M_1_SC",28,28,0.232650822936508,0.222232337222222,0.232650822936508,0.222232337222222,-0.528820951619516,-0.662506225949791,1.04739693984185,-1.35337933430816,-1.45089479745401,-0.0627471171176974,NA,0.887854719823415,NA,-0.428338605010758,0.69924184925134,0.216234522846832,NA,NA,NA,NA,FALSE
"18","ES330","Comp1546,Comp1547,Comp1548,Comp1549,Comp1550,Comp1551","Exp176","Study122","Zhang ZY",2011,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,21,1,"yes","yes","F",42,"ChowDiet2_SH","ChowDietSuppl_SH","ChowDiet1_SH",21,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.334,24.6,63,12.4,0.4,0.4,0.326173428798727,20.5,57.1,186.313333333333,9,164.286666666667,9,42.2516666666667,9,38.0366666666667,9,0.238966666666667,9,0.246416666666667,9,0.860166666666667,0.853833333333333,5.0197991327675,3.53409347169351,2.052145219033,2.48309618554471,0.0178008426766825,0.0180169827292659,0.0584223130889788,0.0602079728939615,84,42,84,"raw_data","CC1 vs. SC1; from raw data (paper 1)","g/day","calculations_MAME_FB_Comp1546to1569",15.0593973983025,10.6022804150805,6.156435657099,7.44928855663412,0.0534025280300474,0.0540509481877978,0.175266939266936,0.180623918681884,-1.6914,0.3017,-1.6108,0.2736,-0.6168,0.2328,-0.5874,0.2111,0.1387,0.2228,0.1321,0.202,-0.0356,0.2223,-0.0339,0.2016,"Exp176_F",1,1,"Exp176_F_1_SC",28,28,0.268555733650794,0.222242743829365,0.268555733650794,0.222242743829365,-0.528820951619516,-0.662506225949791,1.04739693984185,-1.35337933430816,-1.45089479745401,-0.0627471171176974,NA,0.887854719823415,NA,-0.428338605010758,0.69924184925134,0.216234522846832,NA,NA,NA,NA,FALSE
"19","ES332","Comp1558,Comp1559,Comp1560,Comp1561,Comp1562,Comp1563","Exp176","Study122","Zhang ZY",2011,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,42,1,"yes","yes","F",42,"ChowDiet2_SH","ChowDietSuppl_SH","ChowDiet1_SH",42,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.334,24.6,63,12.4,0.4,0.4,0.326173428798727,20.5,57.1,186.313333333333,9,171.788333333333,10,42.2516666666667,9,38.4733333333333,10,0.238966666666667,9,0.239616666666667,10,0.860166666666667,0.840833333333333,5.0197991327675,5.40169417868135,2.052145219033,1.75535371554188,0.0178008426766825,0.0177489436305376,0.0584223130889788,0.0571591345864042,84,42,84,"raw_data","CC1 vs. SS1; from raw data (paper 1)","g/day","calculations_MAME_FB_Comp1546to1569",15.0593973983025,17.0816568283056,6.156435657099,5.55091584035163,0.0534025280300474,0.0561270879344368,0.175266939266936,0.180753054377144,-0.8987,0.2324,-0.8585,0.212,-0.6466,0.2221,-0.6176,0.2027,0.0118,0.2111,0.0113,0.1926,-0.1085,0.2114,-0.1036,0.1929,"Exp176_F",1,2,"Exp176_F_1_SC",28,28,0.224272222718254,0.211302771111111,0.224272222718254,0.211302771111111,-0.528820951619516,-0.662506225949791,1.04739693984185,0.562269740865969,-0.722156709495665,-0.0627471171176974,NA,0.887854719823415,NA,-0.428338605010758,0.69924184925134,0.216234522846832,NA,NA,NA,NA,FALSE
"20","ES335","Comp1581,Comp1582,Comp1583,Comp1584,Comp1585,Comp1586,Comp1587,Comp1588,Comp1589,Comp1590,Comp1591","Exp177","Study123","Zhang ZY",2013,"Clin Exp Pharm Physio","rat","Sprague-Dawley",1,0,42,1,"yes","no","M",42,"ChowDietHF_SH","ChowDietSuppl_SH","ChowDiet1_SH",42,3.435,25.6,60.5,13.8,0.4,0.4,0.344153304653891,22,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.018,18.7,45,36.3,0.4,0.3,0.230251071647275,18.8,61.4,403.138181818182,8,400.425454545455,4,63.0909090909091,8,62.0781818181818,4,0.170709090909091,8,0.1679,4,0.729909090909091,0.719090909090909,64.5769691566161,81.9864705024832,6.5713870128556,8.96663664521278,0.0660373861054203,0.0767664995590228,0.232484408079338,0.278036622832971,119,77,119,"raw_data","NNHD vs. MNHD; from raw data (paper 2)","g/day","calculations_MAME_FB_Comp1570to1591",182.651251196471,163.972941004966,18.5866892743656,17.9332732904256,0.186781934107908,0.153532999118046,0.657565205892161,0.556073245665942,-0.0153,0.375,-0.0141,0.3195,-0.0551,0.3751,-0.0508,0.3196,-0.0158,0.375,-0.0146,0.3195,-0.0172,0.375,-0.0159,0.3195,"Exp177_M",0,2,"Exp177_M_0_2",12,12,0.37500828375,0.37501053375,0.3750099405,0.3750126405,0.0225434714866049,-0.102019608455281,1.04739693984185,0.562269740865969,-0.722156709495665,-0.0627471171176974,NA,0.887854719823415,NA,0.666786041376223,-0.703200220757279,0.767513745928859,NA,NA,NA,NA,TRUE
"21","ES196","Comp0860","Exp116","Study075","Ferezou-Viala",2007,"Am J Physiol Regul Integr Comp Physiol","rat","Wistar",0,-35,43,1,"yes","no","F",43,"contr_FR1","HF_FR2","contr_FR2",78,3.75,21.3,66.7,12,0.32,0.296,0.271186440677966,20,67.5,5.5,14.5,20,65.5,0.727,0.296,0.170212765957447,20,67.5,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,219.7,9,210.4,9,70.4,12,74.4,12,0.3204,12,0.3536,12,1.234,1.347,3.5,4.2,2.96,3.34,0.0125,0.0142,0.055,0.066,92,28,92,"Tab2","Control vs. High-fat;  body weights Tab3 dayPG 92","kcal/day","calculations_MAME_FB_Comp0858to0861",10.5,12.6,10.2537407808078,11.5700993945601,0.0433012701892219,0.0491902429349561,0.190525588832577,0.228630706599092,-0.8019,0.2401,-0.7637,0.2178,0.3659,0.1695,0.3533,0.158,0.7165,0.1774,0.6917,0.1653,0.537,0.1727,0.5184,0.161,"Exp116_F",0,1,"Exp116_F_0_1",18,24,0.238423269166667,0.172265386666667,0.240448400034722,0.172774361212121,-0.402794797766689,-0.534394999093903,-0.311641595075987,0.65349112539807,0.527108584147209,0.647751692761658,1.01002681628655,-0.31571621469812,-0.854604650215848,1.11828479909717,-1.37042118245881,-0.886323923317223,46.6666666666667,-37.2340425531915,0.624133200957953,0.762533553066258,TRUE
"22","ES193","Comp0855,Comp0857","Exp114","Study074","Kozak",2005,"Eur J Neurosci","rat","Long-Evans",0,-7,43,1,"yes","yes","M",43,"contr_FR1","HF_FR1","contr_FR1",50,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,6.47,11.1,12.4,76.5,0.9,0.24,0.125217391304348,18,75,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,234.33,33,203.98,24,57.44,12,54.84,12,0.33215,12,0.39255,12,1.145,1.2565,1.57481744973822,2.5338212249486,0.980051019080129,1.00623058987491,0.00270739727413618,0.00401310353716422,0.0349857113690718,0.0552177507691141,122,70,126,"textp2890","Control vs. HF; no data on dams age, same animals as in Kozak 2000, body weights from Kozak 2000","kcal/day","calculations_MAME_FB_Comp0852to0857",9.04663749688248,12.4131382011158,3.39499631811288,3.48568501158667,0.00937869927015468,0.0139017984448056,0.121194059260345,0.191279899623562,-2.8671,0.1441,-2.8279,0.1402,-0.7557,0.1786,-0.7296,0.1665,5.0936,0.7072,4.918,0.6593,0.6964,0.1768,0.6723,0.1648,"Exp114_M",1,1,"Exp114_M_1_SC",82,36,0.120732004347746,0.172944267916667,0.120732004347746,0.172944267916667,0.132816356107829,-0.0539778983843235,0.775589232858285,0.65349112539807,-0.444542199797249,1.88830517032879,2.41928576475996,-1.74368503739736,-1.80675102191887,1.11828479909717,-1.37042118245881,-1.43760314639925,50.4651162790698,-32.1739130434783,0.866172819602806,0.499656757608827,FALSE
"23","ES190","Comp0852","Exp113","Study073","Kozak",2000,"Dev Brain Res","rat","Long-Evans",0,-7,43,1,"yes","yes","M",43,"contr_FR1","HC_FR1","contr_FR1",50,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,4.07,17.7,66.8,15.5,0.265,0.24,0.214925373134328,18,75,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,510,33,495.2,25,81,12,80.22,12,0.1588,12,0.162,12,0.755,0.764,17.7,8.7,61.86,42.43,0.1212,0.0856,0.577,0.404,210,1,210,"Fig2","Control vs. HC, 0 NPY injection; no data on dams age, food intake over 6h only - extrapolated to 24h","g/day","calculations_MAME_FB_Comp0852to0857",101.678758843723,43.5,214.289325912421,146.981831530295,0.419849115754696,0.296527098255792,1.99878663193448,1.39949705251565,-0.1806,0.0706,-0.1781,0.0687,-0.0042,0.1667,-0.0041,0.1554,0.0088,0.1667,0.0085,0.1554,0.0052,0.1667,0.005,0.1554,"Exp113_M",1,1,"Exp113_M_1_SC",82,36,0.0704964425591279,0.166667013888889,0.0704964425591279,0.166667013888889,1.45609097156252,1.35524559703044,0.775589232858285,0.65349112539807,-0.444542199797249,1.88830517032879,-1.06754049950416,-1.74368503739736,0.0915580836445775,1.11828479909717,-1.37042118245881,-2.81580120410432,-5.34883720930232,16.4179104477612,-2.69032769926033,-2.02471792890666,FALSE
"24","ES192","Comp0854,Comp0856","Exp114","Study074","Kozak",2005,"Eur J Neurosci","rat","Long-Evans",0,-7,43,1,"yes","yes","M",43,"contr_FR1","HC_FR1","contr_FR1",50,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,4.07,17.7,66.8,15.5,0.265,0.24,0.214925373134328,18,75,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,234.33,33,232.84,25,57.44,12,58.45,12,0.33215,12,0.33865,12,1.145,1.161,1.57481744973822,2.53970470724453,0.980051019080129,0.907331251528349,0.00270739727413618,0.00243515913237718,0.0349857113690718,0.0363593179253957,122,70,126,"textp2890","Control vs. HC; no data on dams age, same animals as in Kozak 2000, body weights from Kozak 2000","kcal/day","calculations_MAME_FB_Comp0852to0857",9.04663749688248,12.6985235362226,3.39499631811288,3.14308765388431,0.00937869927015468,0.00843563868358525,0.121194059260345,0.12595237195067,-0.1384,0.0705,-0.1366,0.0686,0.3087,0.1687,0.2981,0.1572,0.7287,0.1777,0.7036,0.1657,0.1295,0.167,0.125,0.1557,"Exp114_M",1,2,"Exp114_M_1_SC",82,36,0.0704168081079084,0.166883680555556,0.0704168081079084,0.166883680555556,0.132816356107829,-0.0539778983843235,0.775589232858285,0.65349112539807,-0.444542199797249,1.88830517032879,-1.06754049950416,-1.74368503739736,0.0915580836445775,1.11828479909717,-1.37042118245881,-1.43760314639925,-5.34883720930232,16.4179104477612,-2.69032769926033,-2.02471792890666,FALSE
"25","ES191","Comp0853","Exp113","Study073","Kozak",2000,"Dev Brain Res","rat","Long-Evans",0,-7,43,1,"yes","yes","M",43,"contr_FR1","HF_FR1","contr_FR1",50,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,6.47,11.1,12.4,76.5,0.9,0.24,0.125217391304348,18,75,4.3,16.7,53,37.7,0.316,0.24,0.184615384615385,18,75,510,33,442.8,24,81,12,85.12,12,0.1588,12,0.1922,12,0.755,0.882,17.7,8.4,61.86,155.22,0.1212,0.3505,0.577,1.608,210,1,210,"Fig2","Control vs. HF, 0 NPY injection; no data on dams age, food intake over 6h only - extrapolated to 24h","g/day","calculations_MAME_FB_Comp0852to0857",101.678758843723,41.1514276787574,214.289325912421,537.697852701682,0.419849115754696,1.21416761610578,1.99878663193448,5.57027539714151,-0.8196,0.0779,-0.8083,0.0757,0.0101,0.1667,0.0097,0.1554,0.0368,0.1667,0.0355,0.1554,0.0303,0.1667,0.0293,0.1554,"Exp113_M",1,2,"Exp113_M_1_SC",82,36,0.0759535316648189,0.166678590138889,0.0759535316648189,0.166678590138889,1.45609097156252,1.35524559703044,0.775589232858285,0.65349112539807,-0.444542199797249,1.88830517032879,2.41928576475996,-1.74368503739736,-1.80675102191887,1.11828479909717,-1.37042118245881,-2.81580120410432,50.4651162790698,-32.1739130434783,0.866172819602806,0.499656757608827,FALSE
"26","ES194","Comp0858","Exp115","Study075","Ferezou-Viala",2007,"Am J Physiol Regul Integr Comp Physiol","rat","Wistar",0,-35,43,1,"yes","no","M",43,"contr_FR2","HF_FR2","contr_FR2",78,3.75,21.3,66.7,12,0.32,0.296,0.271186440677966,20,67.5,5.5,14.5,20,65.5,0.727,0.296,0.170212765957447,20,67.5,3.75,21.3,66.7,12,0.32,0.296,0.271186440677966,20,67.5,342.5,9,340.7,9,89.7,12,92.3,11,0.2619,12,0.2709,11,1.127,1.164,6.6,10.2,4.35,4.87,0.0117,0.0118,0.059,0.071,92,28,92,"Tab2","Control vs. High-fat;  body weights Tab3 dayPG 92","kcal/day","calculations_MAME_FB_Comp0858to0861",19.8,30.6,15.0688420258492,16.1519627290308,0.0405299888971117,0.0391361725261937,0.204381995293128,0.235480360115233,-0.0698,0.2224,-0.0665,0.2017,0.1667,0.1748,0.1607,0.1624,0.2257,0.1754,0.2176,0.1629,0.1684,0.1749,0.1623,0.1624,"Exp115_M",0,1,"Exp115_M_0_1",18,23,0.2223450625,0.174815060981555,0.222360417534722,0.174869597813853,-0.402794797766689,-0.534394999093903,-0.311641595075987,0.65349112539807,0.527108584147209,0.647751692761658,1.01002681628655,-0.31571621469812,-0.854604650215848,0.237702115598868,-0.104700711520604,-0.886323923317223,46.6666666666667,-37.2340425531915,0.624133200957953,0.762533553066258,FALSE
"27","ES202","Comp0866","Exp119","Study076","Couvreur",2011,"Plos ONE","rat","Wistar",0,-42,48,1,"yes","no","F",97,"contr_FR3","HF_FR3","contr_FR3",90,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,5.713,13,22.6,64.4,0.573,0.253,0.148803539111201,18.5,73.2,3.714,22.6,66.2,11.1,0.341,0.318,0.292275574112735,21,66.1,266,18,248,24,65.7,18,59.52,24,0.247,18,0.24,24,0.998,0.952,6,4,2.38,1.57,0.007,0.005,0.043,0.029,134,37,134,"Tab5","MCC vs. MCH; Experiment 2","kcal/g/day","calculations_MAME_FB_Comp0862to0867",25.4558441227157,19.5959179422654,10.0974848353439,7.69139779233918,0.029698484809835,0.0244948974278318,0.182433549546129,0.142070405081424,-0.8081,0.105,-0.7928,0.1011,-0.7027,0.1031,-0.6894,0.0992,-0.2609,0.098,-0.256,0.0944,-0.2867,0.0982,-0.2812,0.0945,"Exp119_F",0,1,"Exp119_F_0_1",42,42,0.104704744126984,0.0981635726984127,0.105078870222222,0.0982106402222222,0.258842509960657,0.138188941899508,-0.583449302059555,1.10959804805858,0.943530348694833,0.566551828775446,1.31948264723999,0.032143987224615,-1.30764494201874,0.180063976315343,0.203634996934173,0.216234522846832,53.8233710285407,-49.087931975525,1.08016294236765,1.37835029433112,FALSE
